Satellite Date/Time UTC,Solar Panel Voltage X mV,Solar Panel Voltage Y mV,Solar Panel Voltage Z mV,Total Photo Current mA,Battery Voltage mV,Total System Current mA,Boost Converter Temp 1 C,Boost Converter Temp 2 C,Boost Converter Temp 3 C,Battery Temp C,Sun Sensor X+,Sun Sensor Y+,Sun Sensor Z+,Solar Panel Temp X+ C,Solar Panel Temp X- C,Solar Panel Temp Y+ C,Solar Panel Temp Y- C,3.3 Bus Voltage mV,3.3 Bus Current mA,5.0 Bus Voltage mV,RF Temperature C,Receive Current mA,RF Current 3.3V Bus mA,RF Current 5.0V Bus mA,PA Device Temperature C,PA Bus Current mA,Antenna Temp 0 C,Antenna Temp 1 C
2019-03-21 20:01:56.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:02:01.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:02:06.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:02:11.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:02:16.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:02:21.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:02:26.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:02:31.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:02:36.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:02:41.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:02:46.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:02:51.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:02:56.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:03:01.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:03:06.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:03:11.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:03:16.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:03:21.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:03:26.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:03:31.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:03:36.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:03:41.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:03:46.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:03:51.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:03:56.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:04:01.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:04:06.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:04:11.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:04:16.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:04:21.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:04:26.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:04:31.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:04:36.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:04:41.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:04:46.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:04:51.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:04:56.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:05:01.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:05:06.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:05:11.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:05:16.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:05:21.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:05:26.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:05:31.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:05:36.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:05:41.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:05:46.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:05:51.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:05:56.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:06:01.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:06:06.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:06:11.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:06:16.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:06:21.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:06:26.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:06:31.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:06:36.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:06:41.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:06:46.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:06:51.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:06:56.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:07:01.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:07:06.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:07:11.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:07:16.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:07:21.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:07:26.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:07:31.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:07:36.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:07:41.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:07:46.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:07:51.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:07:56.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:08:01.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:08:06.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:08:11.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:08:16.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:08:21.0,4505,4589,4477,119,8282,151,23,23,23,22,0.00,4.41,0.00,21.84,21.33,21.64,20.89,3280.00,144.00,4956.00,25.70,41,58,29,35.2,38.8,14.1,13.0
2019-03-21 20:08:26.0,4477,4455,4270,180,8292,151,22,22,22,22,0.00,4.41,3.30,21.01,19.67,21.43,19.01,3276.00,142.00,4956.00,23.99,41,58,29,34.1,39.9,18.9,18.9
2019-03-21 20:08:31.0,4499,4382,4432,152,8282,146,22,22,22,22,0.00,2.41,4.12,20.59,19.87,21.64,18.59,3280.00,134.00,4956.00,24.84,41,59,29,34.1,40.5,18.9,18.9
2019-03-21 20:08:36.0,4499,4382,4432,152,8282,146,22,22,22,22,0.00,2.41,4.12,20.59,19.87,21.64,18.59,3280.00,134.00,4956.00,24.84,41,59,29,34.1,40.5,18.9,18.9
2019-03-21 20:08:41.0,4499,4382,4432,152,8282,146,22,22,22,22,0.00,2.41,4.12,20.59,19.87,21.64,18.59,3280.00,134.00,4956.00,24.84,41,59,29,34.1,40.5,18.9,18.9
2019-03-21 20:08:46.0,4399,4516,4281,168,8292,151,22,22,22,22,4.42,1.62,3.25,19.56,20.71,20.60,19.63,3280.00,144.00,4956.00,23.99,41,58,29,34.1,38.8,18.9,18.9
2019-03-21 20:08:51.0,4455,4471,3745,162,8282,146,22,22,22,22,4.42,2.16,2.84,19.76,20.50,20.39,20.26,3280.00,132.00,4962.00,23.99,41,58,29,34.1,39.4,18.9,18.9
2019-03-21 20:08:56.0,4444,4617,3762,152,8282,146,22,22,22,22,4.42,4.42,2.74,20.38,20.29,19.98,20.26,3280.00,144.00,4956.00,23.99,41,58,29,34.1,38.8,18.9,18.9
2019-03-21 20:09:01.0,4444,4617,3762,152,8282,146,22,22,22,22,4.42,4.42,2.74,20.38,20.29,19.98,20.26,3280.00,144.00,4956.00,23.99,41,58,29,34.1,38.8,18.9,18.9
2019-03-21 20:09:06.0,4471,4421,4002,159,8282,146,22,22,22,22,2.45,4.41,2.67,21.21,19.67,20.60,19.63,3280.00,142.00,4962.00,24.84,41,58,29,34.1,37.7,18.9,18.9
2019-03-21 20:09:11.0,4583,4438,3454,157,8292,146,22,22,22,22,0.00,4.41,2.80,21.01,19.46,21.22,19.01,3280.00,134.00,4956.00,23.99,41,59,29,34.1,39.9,18.9,18.9
2019-03-21 20:09:16.0,4522,3409,4226,143,8282,146,22,22,22,22,0.00,2.70,2.88,20.59,19.67,21.64,18.80,3280.00,134.00,4956.00,23.99,41,59,29,34.1,38.8,18.9,18.9
2019-03-21 20:09:21.0,4522,3409,4226,143,8282,146,22,22,22,22,0.00,2.70,2.88,20.59,19.67,21.64,18.80,3280.00,134.00,4956.00,23.99,41,59,29,34.1,38.8,18.9,18.9
2019-03-21 20:09:26.0,4522,3409,4226,143,8282,146,22,22,22,22,0.00,2.70,2.88,20.59,19.67,21.64,18.80,3280.00,134.00,4956.00,23.99,41,59,29,34.1,38.8,18.9,18.9
2019-03-21 20:09:31.0,4634,4388,4388,147,8282,146,21,22,22,22,4.42,1.08,3.98,19.35,20.92,20.81,19.42,3280.00,135.00,4956.00,24.84,41,59,29,34.1,41.0,18.9,18.9
2019-03-21 20:09:36.0,4483,4455,4175,162,8282,151,22,22,22,22,4.42,2.16,3.18,19.56,20.71,20.39,20.05,3280.00,143.00,4956.00,24.84,41,58,29,34.1,39.4,18.9,18.9
2019-03-21 20:09:41.0,4488,4404,3510,148,8282,146,22,22,22,22,4.42,3.57,2.84,19.97,20.50,19.98,20.26,3280.00,134.00,4956.00,23.99,41,59,29,34.1,41.6,18.9,18.9
2019-03-21 20:09:46.0,4645,4404,3689,137,8282,151,22,22,22,22,4.42,4.41,2.80,20.80,20.08,19.77,20.05,3276.00,141.00,4962.00,24.84,41,58,29,34.1,39.4,18.9,18.9
2019-03-21 20:09:51.0,3957,4444,3549,156,8292,141,22,22,22,22,2.81,4.41,2.78,21.21,19.67,20.19,19.63,3276.00,131.00,4956.00,23.99,41,59,29,34.1,40.5,18.9,18.9
2019-03-21 20:09:56.0,4533,4516,3879,143,8282,151,22,22,22,22,0.54,4.41,2.83,21.01,19.46,20.81,19.22,3276.00,141.00,4956.00,24.84,41,58,29,34.1,38.8,18.9,18.9
2019-03-21 20:10:01.0,4488,4449,4365,156,8282,141,22,22,22,22,0.00,3.97,3.63,20.59,19.67,21.43,18.80,3280.00,132.00,4956.00,23.99,41,59,29,34.1,41.6,18.9,18.9
2019-03-21 20:10:06.0,4477,4606,4533,147,8282,151,22,22,22,22,0.00,2.22,4.41,20.18,20.08,21.43,18.38,3280.00,144.00,4962.00,24.84,41,58,29,34.1,38.8,18.9,18.9
2019-03-21 20:10:11.0,4455,4438,4583,171,8292,146,22,22,22,22,2.16,0.00,4.28,19.97,20.71,21.22,18.59,3280.00,131.00,4956.00,24.84,41,59,29,34.1,41.0,18.9,18.9
2019-03-21 20:10:16.0,4466,4410,4566,147,8282,146,22,22,22,22,3.99,1.08,4.41,19.56,20.71,20.81,19.22,3276.00,132.00,4956.00,23.99,41,59,29,34.1,37.7,18.9,18.9
2019-03-21 20:10:21.0,4488,4488,4483,153,8292,155,22,22,22,22,4.42,2.16,3.76,19.35,20.50,20.39,19.84,3280.00,135.00,4956.00,23.99,41,59,29,34.1,39.9,18.9,18.9
2019-03-21 20:10:26.0,4499,3722,4298,143,8292,146,22,22,22,22,4.42,2.56,3.26,19.56,20.29,19.98,20.05,3276.00,142.00,4956.00,24.84,41,58,29,34.1,38.3,18.9,18.9
2019-03-21 20:10:31.0,4516,4494,4002,157,8292,151,22,22,22,22,4.42,4.41,2.88,20.38,20.08,19.77,19.84,3276.00,132.00,4956.00,23.99,41,59,29,34.1,39.4,18.9,18.9
2019-03-21 20:10:36.0,4494,4444,3940,152,8292,155,22,21,22,21,3.79,4.41,2.88,21.01,19.67,19.98,19.63,3276.00,142.00,4956.00,23.99,41,58,29,34.1,39.4,18.9,18.9
2019-03-21 20:10:41.0,4684,4483,4226,121,8282,160,22,22,22,22,2.32,4.41,2.89,21.01,19.25,20.60,19.22,3280.00,133.00,4956.00,24.84,41,59,29,34.1,40.5,18.9,18.9
2019-03-21 20:10:46.0,4516,4488,4460,156,8292,146,22,21,22,22,0.00,4.41,3.83,20.80,19.25,21.22,19.01,3276.00,139.00,4956.00,24.84,41,58,29,34.1,38.8,18.9,18.9
2019-03-21 20:10:51.0,4455,4304,4460,176,8292,146,22,21,22,22,0.00,2.52,4.41,20.38,19.87,21.43,18.59,3280.00,134.00,4956.00,23.99,41,59,29,34.1,39.9,18.9,18.9
2019-03-21 20:10:56.0,4466,4444,4499,190,8292,151,22,21,22,22,1.08,1.08,4.41,19.97,20.50,21.22,18.38,3276.00,141.00,4956.00,24.84,41,58,29,34.1,40.5,18.9,18.9
2019-03-21 20:11:01.0,3940,4343,4337,207,8292,151,21,21,22,22,2.69,0.00,4.41,19.56,20.71,20.81,18.80,3280.00,134.00,4962.00,23.99,41,59,29,34.1,39.4,18.9,18.9
2019-03-21 20:11:06.0,3940,4343,4337,207,8292,151,21,21,22,22,2.69,0.00,4.41,19.56,20.71,20.81,18.80,3280.00,134.00,4962.00,23.99,41,59,29,34.1,39.4,18.9,18.9
2019-03-21 20:11:11.0,4488,4488,4354,144,8282,146,22,21,22,22,3.98,2.32,3.60,19.35,20.29,19.98,19.84,3280.00,135.00,4956.00,24.84,41,59,29,34.1,39.9,18.9,18.9
2019-03-21 20:11:16.0,4432,4645,4047,159,8292,151,22,22,22,22,4.42,4.41,2.96,19.97,19.87,19.77,19.84,3280.00,134.00,4956.00,24.84,41,59,29,34.1,37.7,18.9,18.9
2019-03-21 20:11:21.0,4483,4471,3789,165,8282,151,22,21,22,22,4.42,4.41,2.88,20.59,19.67,19.77,19.63,3280.00,134.00,4956.00,24.84,41,59,29,34.1,41.0,18.9,18.9
2019-03-21 20:11:26.0,4432,4410,3946,165,8292,146,21,22,22,22,2.69,4.41,2.89,21.01,19.46,20.39,19.42,3280.00,142.00,4956.00,23.99,41,58,29,34.1,41.0,18.9,18.9
2019-03-21 20:11:31.0,4594,4438,4259,156,8282,146,21,22,22,21,0.54,4.41,2.95,20.59,19.25,21.02,19.01,3280.00,137.00,4956.00,24.84,41,59,29,34.1,41.6,18.9,18.9
2019-03-21 20:11:36.0,4488,3952,4432,156,8292,151,22,21,22,21,0.00,2.88,3.93,20.38,19.46,21.43,18.59,3280.00,141.00,4962.00,23.99,41,58,29,34.1,40.5,18.9,18.9
2019-03-21 20:11:41.0,4499,4477,4505,163,8292,146,21,22,22,22,0.00,2.16,4.41,20.18,20.08,21.22,18.38,3280.00,133.00,4956.00,24.84,41,59,29,34.1,41.6,18.9,18.9
2019-03-21 20:11:46.0,4499,4477,4505,163,8292,146,21,22,22,22,0.00,2.16,4.41,20.18,20.08,21.22,18.38,3280.00,133.00,4956.00,24.84,41,59,29,34.1,41.6,18.9,18.9
2019-03-21 20:11:51.0,4499,4477,4505,163,8292,146,21,22,22,22,0.00,2.16,4.41,20.18,20.08,21.22,18.38,3280.00,133.00,4956.00,24.84,41,59,29,34.1,41.6,18.9,18.9
2019-03-21 20:11:56.0,4494,4499,4058,152,8282,151,21,22,22,21,4.42,2.16,3.09,19.35,20.50,20.19,19.84,3276.00,141.00,4962.00,23.99,41,58,29,34.1,39.4,18.9,18.9
2019-03-21 20:12:01.0,4511,4309,3745,141,8282,151,22,21,22,22,4.42,3.23,2.89,19.76,20.08,19.77,20.05,3280.00,133.00,4956.00,24.84,41,59,29,34.1,41.0,18.9,18.9
2019-03-21 20:12:06.0,4488,4561,4304,142,8282,146,22,21,22,21,4.42,4.41,2.87,20.38,19.87,19.56,19.84,3276.00,141.00,4956.00,23.99,41,58,29,34.1,39.9,18.9,18.9
2019-03-21 20:12:11.0,4488,4561,4304,142,8282,146,22,21,22,21,4.42,4.41,2.87,20.38,19.87,19.56,19.84,3276.00,141.00,4956.00,23.99,41,58,29,34.1,39.9,18.9,18.9
2019-03-21 20:12:16.0,4488,4561,4304,142,8282,146,22,21,22,21,4.42,4.41,2.87,20.38,19.87,19.56,19.84,3276.00,141.00,4956.00,23.99,41,58,29,34.1,39.9,18.9,18.9
2019-03-21 20:12:21.0,4628,4460,3812,90,8272,146,21,21,22,22,0.00,3.89,2.91,20.38,19.25,21.22,18.59,3280.00,133.00,4956.00,24.84,41,59,29,34.1,39.4,18.9,18.9
2019-03-21 20:12:26.0,4511,4471,4181,152,8292,146,21,21,22,21,0.00,2.22,3.63,19.97,19.87,21.22,18.38,3280.00,143.00,4962.00,24.84,41,58,29,34.1,38.3,18.9,18.9
